query_id,answer
FXT1SQ1DiPMfoFvb,787626f75df1556e db637b946d3ba63c 2f41041088419e9d 473d503c7f95daab ace36f7a35ac4827 0924f08c05d892e9 b26d9d9d3bde0a0c d160864e1859c9c7 21ef166e7a16665f 99dbdfb084c915cd 1830d1c2435d3608 4c1b79bb3a06d279 f2aacf4579a3920f fd73d0e116d1fca1 8d61a8c0561d7c9e b1bd39781e611673 d97e6731575fcb3d ca081feae51559c0 c7e8558035a0d377 af16015ad4359aba ce883217aa1c1e19 b20a39264804d1ba 22d0e178d78786a1 db5f1dfc32849977 d3115c1936721ce1 091d3ba519cae4c4 fe25a94baa53da71 ef6c11badff0714a 35edb6893fde7fcb 9f19797daf30344e ef09a5c8298e3364 97a7282bbb31e4ac a89c66bad4652c6d b40da2bc3a7d0611 d1a5290d8a72693e 85e41c8c97c42bbf 775a5536affd91e9 f145653736082312 ae42ad26b63e5115 6b9f708569dc8554 5ce7a1dd0bdc58ad 975abc8f05999266 85c70d391c53b1ba 5d7cc08170a09245 c3e38c140e7d323c 21ed879302862d0a 9f80c757115f3814 1c12925aa0b4495e 78c812fe504344d1 0c07dcb8fef3e9ce
9DIDzJnvKXzWBr0K,8a09a989af77a6a1 2c86ccffe5f88eb0 0d8f22ecf4564689 9306c157f7820a3f 988a2252e372bbaa 58036f0d6ccf0cce cfaadf0650ef29a0 c157d49e541a5264 262a6c2af47b7ad0 528ca13c2b2ae6cb 5ddd5d76b63e68cd f7e6e3e3cba85511 cb6e726f6eafea16 42a06a417759a619 1f65ba40f5cb3981 ab6789785280fc23 11984ede92082b70 8c123d66ef9e5d15 b68c28b26e0956bc 173a8a541f9fa4b3 c0136553330d6c97 f2225cae467d3e01 41150284dc078fb5 c3a93c832a60fcfe 0bd9862b6a514d00 b8d3abb35d78f244 31d7fa5035ecf977 2d308ae6e5669a1c 960a770d066b3c68 da0635c065cd2190 55d7c29bfbf6fa41 eb4712dfe7d8630a d240778534e8c179 09bbd5d1de2bceba b0c40701b2c9cb33 b44f333db1d5ee9b 348eb72c806e2297 42d78d62d5f5f410 a4935649fc231482 6cc730b37a31ccd0 a0bc309f7cb41458 7ae346521af07db0 ce2a851311458219 901d93c1d17567d4 bd4a3f5aa8537817 7f644c1d0f813101 3c65522e3562b74c fae53ac6362413d9 7d36d3a5f63e31a8 97ed2c377ff94498
XoRUcfOtglL8Jw8q,56625edf22afe09d 4cd525d3f3a7d82b 6ac873b4bb5febc6 83730630d3049dd3 23cb7a38234a7ff6 2b680326127fc32f b86376a0f32c2ed3 6861d80aa6574a7b d93d23b9a9e08e77 9c3d967d25d94b3a ddefcdd40a7a30c0 302d7d086bf7da7e 6f1808e455eae978 8757f962eaec6516 412706573d1b02e5 6a1353494fcb9b7b fd5b7b3d36996c49 b77a2cce9362acaf f53defb856d3272c 7885fafcfe7f9d95 8613490c3f42582f d81d07fffc8791a0 12d367bdc54189da 94ebfb92c671a6af 5cc5ebbee2455db0 1f1da2cbf9f48062 e0afd6ddc27973c7 8ff9ba6f10a63467 361978dc9b38458a 4d2a957a4f4fa3d7 34f3332f933dbd04 f0079e58f2b7f8e5 67849d86226f7bac e2161ef6ef035f79 c7bbd1765fe63313 fddf28f8919f388a 3a5084e37a137e43 0d177498d1c2306b 8a75d57fbcbc74e5 af62d95bceca5634 d1000c1c131e559c 1269e7b23c6ea93a 43329e132a9faf54 6dcb1eaa743502fb e1fab2ccd7945f49 f0b1ccf5bf5ba8de 06347fb68b02bce4 49381ef1551e759f bad28c0a7e0bedaa 26bcdb2ceb3cb091
qhK8HFQAdziM4TUE,baa2bd38e8c1795f d7b16c42c3714470 17d7defaec443d2c 0a0b908d2aaded24 a6c4b16083917362 bb8f4aa71682e308 bfcf112bc8a56beb cb67e6b7a40836f7 af881026aa3a18b3 38e025d812438233 6f870a99356e2483 7274667a5f8c7614 9a16910a5dba82dc 3d7a8e68541a317b 0cad005cbd348e26 7f44b52c99f5dd06 9d7209c9bf60dfc7 dedb8bdec5ce9170 6f051f08242c59a1 8760741d579994a8 0869fcd5f69f05ad 4d3260e58d6b658e 9529dbbd5ad87686 568d21b89aebfb2a 642c04e888896b12 331a07faa40a2768 9775ec28622c932e 2075be536d03890a 4b67194e5ae8d9e4 1d4d06ac03418952 f67a7a3f446ca2e0 176c15a02f26b439 17c6bcedaecdc8e4 370e158e8f097832 6f9dde97c99b5be5 373b723f4d1b905b 4db21f8ffb806006 4faae570350e528c 16bf724911d642a8 133781574290762d fe0759f187b21104 71d12b9d7b92ddde c6ae46f6063cf423 3f6c95a22a9eb7c8 1880e8c948ba6a1c 37d65f8d7c6d77b0 67ce33260cf59493 a56ec5f422b820b8 fb752594315a3cc4 3d7bf4956ddbe578
zpz8Y8mIKnovl0rz,668b150d283e395c 44f74cb2617c29d3 d1dc1e77b78ba23e 4c1b68d3fc04be82 89934f13c7e0814d 5893816ed851e7e8 dd947ffcf85246ac 65e05fe151b594b9 7aa7215d86eee724 41dd86265d2442ee 790aa7e9e369e434 5eb0b653b651f2ad 8749880821c56cb1 121dbc5beaf347d2 8f729b2e0cf1d095 0d9199fcf90be37a f417114c8ea33ea9 eb94f20a198c9d4a 9d6113499907ec18 36dcfeae1fc3eff8 1fcbbfcbe9c48c1e b4ed24826ea454b4 b304fd3e598af14c 15b11d6942fc9bb3 1332f7c8c06d9cdb 352d28730d21f86b c41f501ccb338a81 ac0b80b64b599176 6b493e249834aa5f c86fda71f7349258 ecb5005658ecfafc 6357e45e34ae31e5 bf7dcc093ec607da 64349f1835564954 9304b3610b64fdfe 981dc8f62e49c83d bcf3a4053c796ee8 38aa7dacb336447c d91c13fa503b506e 7e6574a37e091be7 d6d6b9e22ad0f523 795f16d82420322a 681041c0738d0479 b5fc67e5f51a526a 295df5256b283af3 cebcc8545e145d6f 6f5fcab26cc134fc c8c8ff851b5a3f6f 40e9dba5e301e3d4 5d195752d89ba6ff
SF1zhQDEG2zg3jUF,8fa81e5b592b11d7 71628bf910c24331 e0ceea01d5ba9d0e 373c4f705dc4d04d 194052dcf9d5a00b a307dbed96e69bee 9e5634b7ac8850bd 273aa36e79207025 1ae5033dde1c95b8 33c99d6c650079f1 3f29b9ba0fcb9813 c9290cbe2f586bae 858f2e5ae9dcae0a 6b9ddbbac5046d09 0cef7c3971657500 51d72608e3536bcb 867400c697aa1d49 819ad8c22b4043e4 6d025995f02e8246 c1ebf14de19e0d65 4af3dd05ca8229d5 dd9655a3083e8833 c164ffea1a7243ad 671b4c6698a05b6e 9a2fc0caffb5912f 1e424c3cc1a05c27 ce45c97759757420 36c84cf0acec3430 fe5fffeb06b4250d b09b99773ca439ca bfed0df9b9753098 5e5c35da2292578a 248b8551720c6808 e1c2cba225afb4a7 70864a4a63e81681 d0e7766eb27d23c3 4db9dc1645080a65 b5b56681a4ae73b3 2f9945f29a33b5cd 4bddfcab2c93b3e8 fcfd8f8e05813907 7df1ef03a3f26233 ae03daf369fa02b9 65bf25f48cc8f3a4 bc581fca004c32a9 d29271cdb0b3d8c0 896259ea57b2b469 2d028f21b732e503 d7b6ffbf84e47787 c18c7dbd2e89a6dc
T3sxqyRNmngP09eA,bce53ac9651a79d6 267edc7d8d9a92ba 7bbb273f1f6c9ee5 2bd0bb3b50aafda0 fc583e0bc31eca67 51c38e55164b0c78 e196417c97976168 7d9cad79c30b20fe 41c5474be5a42aac b0d6834e3ffa5c5c 66db92903c9beebf 3300e322e897d1fa 218221f1c08e0566 fd7ca2fbf077d986 166c64ecdb7aad74 d9d33f6536a0c589 ba9dc82823047379 ff8c0b18b6ec705b cf45029495d9b434 fe5890aa12588031 73d89aed5a154b15 9317781abf7a1955 fcaba64dea99e506 0396e6918760be5a 1b535ed374b9d110 5fd8d9664fa71881 fe83587245bc2223 9b107a7e0a0f9e57 f07352e65fe6b30c d439b805f0a9bc38 a4a4ad7902f25ff3 fe79f192837c6b3b d5abecdf80b15030 19e97cb3a030a511 b92e0c07e1fb3198 28134d7020c7d124 1308a3d8e1b6a8fe bc8c8c517e6ed837 16f9018419f9eeac 4c5f5966602eee77 fceae9842b78918d e253268573070146 97514d7455bcbee1 7aa2fed67a453a70 d320bf9e99bc587e ff1ec47ed54a5869 e008e2cb578ab380 f96199b675754908 a8f15bc8d1d09812 ead7b67ebdbac9bd
Noh1IBaATyzfAY1W,42ca8f2a74f30b5b 946f4dfcbb3e7342 7ed07eb3483eac9e 794e38ace345ed78 e8ef72a7b5e4909a 8fa3d6ee02d8e860 1c313e644a31e892 c855d34a9b08f5b6 ec387356fcbaac89 3819307116dde1fa f69136c9e3cd7cd3 80e037b948b0c69b d91ca24204912aa1 7525b6536b0e679f a035d6fc1bcbde0a 5beb12cbd7f088ac edab9e210c9182f7 6ea88f844d3a7f50 5f567a5fb2644b52 7dfbe8a04e1b472d e45cc18bf0a80bc5 d63d5a131e6a4952 d31cd0a6268c4ba8 bbc50e7786771075 f892cdd511edcbdd 468a23c8334bb8eb 7281efdb8ff380ab b9dd3aba51ebef13 b7481c73f58f5f35 84431eba28bfb555 611ccb91d18c00a4 e8d217917dfabee4 3e5212dee27ad8c4 f1c90b98d5fdbc0a b56c04224aad0bbf 50842116a481d257 9997c80169e5bca5 4852a2e115a7d298 d1555faeb6baf5fc 4df6f8a658772bb3 5eab0566eee5bfa5 ae31298efeae1ae7 507820f21ad5a191 513a48ea8d701db5 2122196bf16ba6d0 596cb7dc7e22acd5 d9d9595f1dd3341a a3709a5bdada0348 26a008288c4b9712 303164de80d1b4c8
i6mUjFOstuftfSk8,09a0f40d82ba2ad2 46f77981726b869c 037eff790bed1d2e 86e1c4ec3731e079 3e798f0c7ea335c2 c064164a009e940f 2512a7d9ccce16d7 4a2268b9fb19a3d5 36d166b47de8f1a7 5ae7d2d25f0c0b2f 64e49a16ddf22730 d5fc012be64cb387 1d2e64a3761dd8ce 0659cf37ead02fdc 3001cdc9ae92429c e9a46b69668eb313 919b50f737b23783 7086beb9127932a8 1be898224b30cf34 a9c28f793512a94b ae63015a4cc94583 a9ef79fc1be338c4 0803d075946487ac 64e8bcba84351af3 07cf8b59173f1804 0280aac178cbffbb 3814081d3f6e7841 4eaca9440da6c625 7b61177f8a752daa 8435e98b4af9b4fd d3a24df0459bde43 c5b7a4149a463bd0 b9e4a800553195fb bd38144ca2052799 28c66eb9c298e06a 21be6a03e9133ea6 5809c729bb9138fc 734af59db0484aed ab0786152d3dd828 968f5bc9a7b55461 b9fa510f2f058277 8b55cb9cebc6d268 ebfd69fd07043bfa 4015caba5bae7629 fa25d857ebb58ee3 2da90e689a632119 054fa4ca09d02cb8 071865a42ebd8290 dee928e6084271df 3726fd5591a1473e
yCtl8W3ZWYRyRfAC,2e0f9e929666ac13 972adabc0afef9b2 b25302277a388bbf 12bb4512f9fda1ab f3d59f2c34b92342 09caddababf40978 b3867737335c3c02 730493b3f1bfb22a 5db03ea60979e0f5 c794658a0f8b12f4 5316712dc35864dd 4a1f67f0d1068de5 54bd7b35073bc339 7da3b2d515223bd7 62969b9dcc62cfef 75ff92040fefb7de 3167ed74d390653f 6f8f552679d1f87c 5d1e9411e565cbc5 ab5a387dcf99823e f1cdbd7e4beaa617 b80b5cdc5096466f 8a4813518d1d9206 3ca12c2318dd5825 4583be1bc64391d7 111273e36a3a438e 245d2d24f805d4fd 8e78e94728c322dc 87923942233e98a7 8807146e351d51b5 81cdb4e96fc50287 8e7f5623e2aef921 60eb173dcb24ae5e 0ba94234b1a53df4 dcd4817302518a57 8c38fa69461bfe38 710de36e950dbf95 f84d19bb35f3d44c 6ae854d42c5b235f 7563b9958ccb627b 72b619c8e3e6d74d 4a3c48aef4ca619d 976c088595340a8b 80ebc67ed2aadd01 050b3dccb0af5bdb 6e7e9385b9587762 4fc7190ce24e8197 0a98c99348a3e44e 8fae5c9ab0ad9b34 df469c8e67e74da7
eLypTSoIY0DA8Vzp,4d84a28fe7e06f2a f4101c5982f5da1c 41a1813dc98f4c10 aac4d55ae79291e2 99d6a383507cd6a7 5d8d71218ba684c2 eacd98ff553ac208 2602a28983b7bf20 c56d143b3e9de20b 9dd406847b05bbd8 dddb410a552abf60 f8e7101d874df8fd aac7f602b292d452 5170ea905c8a3fd8 adf32e2d18de87da e5e3b0cdcdd97b38 8bbcc34d4d883a72 eac97fa2e95a92f0 130cd2696c86615b 57e55b9903b56fac 9bc674b43a77b504 17e8498518e8c286 1b6211b51c225929 131c2cbb2323b8e2 5c9a77345f607186 7d18eb0ad95bdb54 42bef8dbf9aa87e5 3b10da75724ddd06 a1dd709a9fec4ec4 2beae5f0c34cfe49 c0860ea81ad7a89b ab025fccfa43cb76 2e1adbbbcefa4df4 7da4a80233ffdbcc 0939f0569d302b97 e1d9ebb146ec3cd8 6fb8b175b8ed8eaa 54ea5cd762238beb c8b0b8ab153412e1 5f7cd8337fbfa9af be6cbf2f1fbd9bf5 c328e85ee06a9cf4 760beddf98f540fd 52563ba9d3f5f3fc 861c7c51dcaa2a05 a37e778eba3076ee b120b8dfadfcf486 a52c1a85ec477ec6 3afb91383071ad2e 259f33765271b5ef
XBrInbSDudej87WP,03a82e8d242d2b3a fca02f16384cd348 d1ef38861037de12 5d9f8d865a11b0d7 36efa9e8d2271aa8 3f1f5eaa8081ddb3 bb3926454d1d0de4 3a448397c30a9e4b be456ea2e5fbf0a4 2f302e1de4005d53 6d4140efcdb16ad5 b428822cc70eb432 6d57665eb900d257 ccd14264b85fa587 7f7a81e39786c799 df5b2743b09f59e0 666d935c09130748 bdb70f4e30a22be6 f7f700821d20fac4 6eb7a10b977f823e 61978e0d88979334 4ca2cf53f28974d3 a9b4af25bd69f56d adb439ef9330597a a0c8835674657aa1 c5488fdcea1cf214 f5af792e164c3e39 d7f6e59c69b653c0 74000bd1680980e3 afedee416c719394 7b9782592693a3ab 60d7d494891b5ae5 6906f62288b4ceda 5630804d48800259 ef7c79472323a915 3850f193423beb53 5152f88bae0a4c39 38aea8d629555e36 e1b81a193640ef2c f0c5023fad86cc18 b8d97579b6b22336 ab579882805a6fb2 f3b8ed5fb15345b4 f6d81fdc5e39cb68 bbbac504c36ea953 0b5ead8a12a78933 80b5f7f3c45eda9f 6d978fe4ece087ea 9fef533cfa5910e6 c5a2565cc8f27293
HmT4YuGGvmUcWdN7,7bdfd0a6552b3e12 98ac8aff0ca27801 5de36276595058eb 5ef3f512a489b10c cbeeba5f03da2a79 3782bf4d27a08de9 36de19b3ca613bd3 b6ff368402e7dad0 1c2b3585e69f76a3 f00e3610a39042f4 14ec452c8a345127 38869c2b5a899e1d f38b6dd9b8be8ec7 54b1dfb3a6d8b11f 39b1fd5923b1a91c b60d84e4099a9f21 9e64bb9810d4bd3d 5cf45369ff01c518 a9b07c95debbce4b 8b2458641b0392a8 7bc567381c6f160c 3f9043cbccedc8f4 4c36b78acb72c226 9b39951a408891e0 185b37912f54d625 7f158f2d8a3135bd 6580227a67749b61 6be79f396dec6552 abe2144e6104f6fd 912474e46f93727f 6b0641f4cc1e7106 0c68c40ce238a6a6 0276ca8a90e2a7fa 619e2174574230e3 b56d9b3ed76d4266 8a08aecfd29ae141 eb1635540ec2de95 27dad522a7581e5c af67cef23e1b774f 45fad35e2fe4dcbe 49d8bf781278e64f 86fe940d184f120a 88d19b0396ce93a0 7f91ba6c311d292f b3dfea4d0516f9a1 f5454298752118a4 3ea6ec6891548385 521b18461b8e5370 972cdbbc4bb2e290 07c7fd0bcd0830ed
pDggTg7u7ZpxgVhM,1438e0d9e5b2d810 8ffe762383d31920 cd44d3d008d463c6 0c9560af89f74b55 8679916be7e78400 7597bac7dcb8e3bf ff4f9224e10c0079 781fd4d7a7326336 adde122a087c898a e356aa93b4e37768 e222aba428adf5f0 445ba35315ccccfa 90da515fe65a48cb 8edd060a57cbd8c3 84bb3a2f2177bb8f c31c4084f922c80b 274b03b6795b6b71 e5a75f0fbbe0b403 e7fdba1926cf543d 3cbcbd9382806491 08b926a2b03209cc de89d053f4dd5e21 d3b37037a9a3ba71 8fc233977634207e b9c18e929c12bf58 0f2a50c0041e3baa e2fbf059bf27e3d9 f960ef958546a6ff 16c4d18d407199af 0b765fad4fbe5f67 43a2c6a24327285f 86c12d3006ad1c0f 3400eba0dbd224cd 895a2871f9d4db28 b1d0a4f864986edf aec0d4d8a2651f99 ce5b21fc892ac316 8cbc11f66deffa89 1521cf0da4984398 3addb16a14a85ce6 5aab85ebb84aa582 6e00c950ce536326 081e07d19a3a6a08 3db4a8d56e318f1b 4adb1bd7f3d7a292 51e0ed9c54502e2a 2fce1a237fcd7720 c9b612345a619611 8f8bb55c225cdafa 6163a680d20a61be
mER4NMuCUOZawFsU,f607aeb47e860103 8e46b5022c111ea0 80b0263f4131aeeb 3192dab744f89995 56e26f448e62b4ae 4f25016fc7de787c cb83b71ef62a002a e63bebf988e37981 afab397b5e5894f1 abd65d1e7c4758a1 69615b292eb9300a 8415ff7474cc2f68 14dad50b7da9d6c6 9f517effb51381ba 297962deb6e32b5e c10e4273f96d14c1 d7bce5a0ffc67ff3 f4cfa45c617566fb 5d96495be2c5597f 7ffb14dfdfaf1f39 5481080fef2bc596 3c7cb9d0f68dded7 ffcf7a821ada0588 a8a95668a9cb0a81 a5b37434385fdc70 066ac9cfaad13f1e 485c8d218185c0ac d85cee724d4cf4e1 f5d87008b9c7df79 dd6019026ad762a7 cf73762726187a76 070d06c800557ec3 d515b1d5191a003a b19b5ee79468227e 3621f182033e58cc 3775d079638e6bd3 379bd21c01cd970a 4512b720d55c291c b5da15fd79c34617 306695027216416e d7b002c21a1654f8 44fc6239f571f415 61d3d9dd4755d415 53636bb6ba03d8ba 52d9f437fca2cee3 c7e4063850a01bf2 2e3bdd8afd5a046b f291c3dba1936526 d8b1a647dfd8ccee 660631a3f611f475
0jIjGkWFVjG4hvyU,b4ba76b1b677b23f eedb6486b481975a 57ddba3cefcada9b 77a7bd15c87b527a 9ae371c0234ba34a 4698011c6f969a29 fe7b53ea505efd8f 77eefe14a37ced5a 7e5817cd367ad75e 86f6aa69a0c950ee 71f92221d4cfd602 8627f54d2b888576 38fd7c49356e8a3f 99ec9425ef0bd2ae a551a30806850711 39ae539dabd4be5f a52911391ecfbd8f a67c09232bea2f7a f3c801f87bfc969a a15b79c5c84c0b5d 1e3b68b382b41493 39034c446121a81c d556720c50dd2868 d3930e81553ca042 233571cc5f15b8c5 a614c02b12aacea2 1cd60bae5892bec6 2f1859acf827b1b5 1cc8c7d7be7aa980 ee39857aadb0048a 532ff9756131339d 3d843adbf372493b ae2801f2f3cb5d49 0aa83c2e590081f0 5081d2ff240750e8 0677651116c6c6b2 fd10ecadd1695781 d6b22a934eb9273f 995db7d4e2b85b04 57de824119f1e0ff 8ab5f1869d442b0d fc679d32e2b3e73c a88e734b7512d85a ee2ded86cab596c0 651867bd8bebc2d2 4176218f10563f29 5e0d507253c89fc9 f032fa7aaca69d97 6060efff86453e24 a72f8c7a9e5fdce7
ZdzO4VPi5jMuvAfu,d952e3b4e2b87be2 57e3db51396c5f1e d9165421b1181f2e b4eb02f303e7830d 1be2472b2ddd97d5 842cc93a4675e0d3 5735da1839f51d34 f4f5d5562df46b77 23077cd5d7f66ee7 4b03faa513515e8d 6ac9495e468eeb08 70fa422634fcb625 1b8257f9fe422cd6 b5e911335fbd6017 6504a32b976c0302 032a2bdb944b0b01 98ce9734a92ba542 5bfd10ec6b71e09e 09c54f8f598c2eab aae0dcdb80f2a4a5 c84a6155109e0211 0accf4f02bccba99 a5bb599344c87116 bc77539194ba884f c63cbce45a0ee5b7 1928419f3ecaab68 962cbaaebb93fc9b 2dca1f763facc7db cc9269b57f5b66dc 9fc6f542ac737400 f4c7a4ea4aa48ada ba5a2247082e3651 07298b658014657d 762448b57721c0c5 0995b6646ebe42cb ee78e5485cec6355 fd73fe17b6148157 bad1d10aecb05bca e7dcee344ff7bc47 bafb8ae126b4f260 c84ef237a19c56d5 aaf2b56b74037318 12e2a30a8edb74ea 2e4acbe742978e05 a4a2a462530196b8 6448c2189fac7540 89963cae066720f0 949cfc4396a42549 84612207e14ef34b 09ea2b25ab1644e1
FM9zTUpHwz8P9bkv,0b1a4b3fedac2113 737534ff61173291 cb01a3c47688ca03 07e103caa4df689e 6d8700f75b7536f4 c5f0bfbfecb9a126 b1c20d300bb6919d 02def0ebf6930361 18ebc3554bdab1e0 b42bfbbcc96f33df 783e74843166b1b3 d2ac386d155418de 5f388624d8e1fa19 2ab7409061abf872 e9f70f07bbbe6179 2926d1766c73776c fc53331ba9eabbe8 e7b5973d1e487521 6542269fc75a1eb7 5a8b6079a4f13a77 13e3737c917da017 4c1228b07923a553 593c6f5069e85eec 7e3869b9ec7aae28 476fd36e03fd6e93 4d0578abb3c7a8db 8dfecb4ad5452214 d9e98ad9d8f6aecf 2443a22bb57f542f 1a53a315fe99e624 2836d6391c846840 7d2518bd79c5b4e6 105fa4d1aa4c3235 7e2aa3a9305f313f 489fe8c2d3d665dd cca84a9865da5cc7 2ddd787db865f553 1467a4bacda48f0f fe856dd45fe0325f 4b4b894165e70baa 557dd9f0ce47aacf 548b5f33f64ea780 b99584801f5e9525 498e3763dc39eff4 14d4a63e1df14b60 846dddb42965c77a e71848fbc47c6ee2 f7cd5caa209b63ee 5d6d8fa8865c2ca2 f03b74fd6ffa12e0
1MqJXe0nH4uCwN3E,c531cdf076317aa0 e3b06cf84b595791 f654e60dd0a22b96 e9123e04855357f2 426cb1af62cbd87d 3fa5f5dc538ed191 26bcc3d552b4a483 8a58d7ecf88ee09b 5254cfeab6aaf2f4 1c75c3aba5be2004 4a67a932baf7f8ee 9256436f1b0ccec9 6d683fde366e2906 f84abd7b12b83cf3 06fb86e77759c440 a6ecd0cf3ddf76fc 4baab59386b7729d 238c68f22866e920 d7d4ff55cfaf0eff fe8450cf897c1789 647ddca1ab90ae6d efc52a49ee09a5e8 e9e3029c723a1904 14fd6dfbef3f07e1 0e7240c0e6ba6661 2d514d802fcba072 28489e4591aa8c89 6543b2bf8b961ac5 5c235e10320046f5 bb4e5cd89d7443b7 ad5f4e8113fad80b 1b7a29bd3e2465a8 b0afe8ad5d4a1a9c 8683b1a108e47d51 f6ba93470c6d2236 3c5f4c977fdd1215 46c4ffbdb50c174a 95ccebe0be342216 2365f461386888af fd821ad8e1e80dd0 eeec13305c149713 645637f12acf2c37 9a1c956c014fc6dc 58123c5489776d3e 709230e584d6fd7f 56947c0a77f4a71e 1049a23dfa35aef6 83bc3fe6dd2c462f 7c39d5d97e6a1777 743d0777bf12c30d
BxcqtOFtBHDiX3Sq,57ce33a3ee0808d0 33b93b7ccee3c722 eaee42bcd73e306e 4a220eda1dace957 364fdba25bc9b84e 657826114d99a5ec a1debf7bac3842cf c88d1f1a5f8b6198 d224112d8659e7a9 a0397db37ce4324f 1c4a6d90f7c3dfee 5002d295ef107cb4 7d32d97e841a764f 8aa8b82c86be0619 bee1bd4698e0cd17 ff2907bc8f50feff 39ff50ff55e9f54b b5de1ea92113b2dd 9dc342290c863ce6 6ffd66675a0a863c 64ae05c839a8da65 7f2df319bd26b21a 3b48b923ef9d001c 6eb26594d4cc17e4 4007b5f9f55d05d9 a4964de59b70a754 0b879b949e539f57 0b6a5ad5e868728f fa01089d822288f2 0f2acccc3fbb203b abcdc73ff5abd860 16be58f4ef425bac 63bd53aee0ff400e a47a834a6d056cfd 630e63b30b886a0d 8a10adaee0b7d22a e0a1653295b8f3e0 fb3c2eb315128640 7b67546066aef975 1de093bbcb76e76c 6d616a1b5956be69 06208750d69637fc d733e9b79478026c f1c55be8d45cca98 b752e4fb200974ab 77211cc11d96b034 28fa1fede34cd692 a212e3da5dc41a94 13d37987145cc11a bea6853aaf25aa9f
8cVIYyVzOmEmKPFE,bb1089a6232ba2ee fb424fecc0051c9b 36974643ac5bbae9 8baf43cbcf2fa9fd 26711db07286743e f792394d08940ce8 357f9a1072db64e4 d9ba0b10d8355d1f c1468ac81868c804 3df8149dfb6293af d8b891ea6cdd7a78 a821e5b98d607e22 c2c9d308f0210a2f 03e7577b8bd02317 d303daf9e6468ac9 8aa7a7ca9e8b0bc4 926b4c6129f7c48f c129da19ec8ba5a3 8a5fb0c4a955fba7 177b6d1b960ac90f 598f5b88ab5e3692 b21edf99f9bcb7ae 8826c446ecf86289 5caf0be3f95b8c9d f84fac7e8e2b48fb 72c3edd116817613 49631e30fdcf4506 6e4e066047885af1 098e893bfb164c03 5b50efa02d25a2ba 4a4d42aa6727ddb3 88710a59c7dc7c3a 9161cfd10b9607ca 7d4458c6c075bbfd b56081b98b8c5d3e f2347686eb9cf33f 9de78b74d22f63eb 8807ae3153dea606 df846b06a5026f1b b360f17745bf70bb 3c463188304e9e0e 0f7b573ac008ea9f 9464b98eb570523b 0a54c53b1058abcc efaf2d8770489b77 44693b4af5e20d37 c11dbfacf8f04cd0 7d052f104ba9c078 a102926c20541ff2 70445c1f738b92b7
pDgLvPwYzmVNBReJ,ce3f4e34f3f6ff19 6610507c88809cd8 ddb15fb3c7c282a5 03bebd514ccbf1f8 d7099c72cd2981c0 a40e39508a1366d2 02f64e5d6199d523 544fac48d188feb3 e6dee6ce6fe0358c a68709347c12769c 23e3d9ddc32e6186 e2e3550416dde4a9 2540bad8941c7310 c543f82e35d3e96e 1e764798bdefea61 ecba9d15e2062c81 84ec640a95396703 ef3beae7f56bf54e 261c1cb42213a3f6 207f8708ad936a97 38bb25962ed00fbc 3dab91d1646ec769 9fcd05806dc84652 193058e6e3daa3fb 3a56165d7d3bad68 878c09ee31e5323e 87e5b430a5d6fc37 40f619e89fa6f0d6 7c2af6415533bbf4 49d4977558cefc5f 6c92998161a37cf0 0e61ccf1c798e0c6 3a5e067d2614b741 150a6f38cb4601fe ec9a512a6523199f 7a3617167067de70 ef16a2941de8fa45 2163c48c6853d87c b9408decb49bae9a b7027e3d93c289a1 69f1d14bbc604d56 00d472db2fc247b6 3a1ec267c1619d8c d02f33799f0974d0 da18580f9013b661 10d854514933533a f625a80a1f3414ba ae76cddf86ed9f31 744fe44dec4811bb e8b14788a6c5f23d
LYlZcER1Ie1WNQhI,50beef0237636d4a 1c9102e3468cd112 90ffb43353983683 9256b27e4b828780 37446c84e070e424 56725bb1e239755e ee3ac67da19d005c 8f489694d2882ec9 c1115841b50260d3 d57dca23e604c46e c7e0093aa2306f81 c5a0d030263de37c 4d120a8e05e77552 e32e786d9bb61d1b d05c28f62fbdf657 26b0f8815b6c796f 5905eef60f16acbf 5d84bd4447a269bd 9120eb7b7eab2426 66d9fb428e84db35 7c5c91d614aa69df 6b79cd27d768aa8e 48a41f33c0d2497e 07b509dea59e2bf4 9cbda429251f7962 0c66f65bf7c9b7a7 e61c40ef3df25b05 b2779bb6ff6d18ce 3ff8a9f64690ec7e d8ce26c434f8076f f22111a40f18adf7 30ad58af208b48ae ce85b43494084db1 ecd53c917353dcdc 893292bca76dda07 27f0f62aaf698ce4 704865c16fabd5d9 f883600d277da978 e9e5f7d6c5244b80 75e16faa1e50a698 730bd5a703310ea2 01cf84c716ab7cdf 64fa975246d41dc0 ddec2bd4e71ca1ee 4ecc161c663ea67b 1b512bcdf5db745e ec2158ca141f026a 7d7db60452d2f5bf 0d27352a9e908acd ba8998ddd978e2c1
